2008-03-16,1.98998,2.45994,1.85,2.05002,1104815
2008-03-23,2.01995,2.18999,1.96999,2.08998,163561
2008-03-30,2.11007,2.18,1.98998,2.01995,341649
2008-04-06,1.99997,2.09998,1.98998,2.01006,167613
2008-04-13,2.01006,3.90003,1.99997,3.07998,6834297
2008-04-20,3.09007,3.29998,2.52009,2.8401,3324045
2008-04-27,2.90004,2.95,2.56006,2.63998,770062
2008-05-04,2.56994,2.96998,2.49991,2.54996,533317
2008-05-11,1.95001,2.39001,1.90006,2.29999,9491639
2008-05-18,2.32996,2.32996,2.04003,2.13005,1641034
2008-05-25,2.20997,2.20997,2.01006,2.06001,480512
2008-06-01,2.09998,2.26992,2.04003,2.15003,600373
2008-06-08,2.13994,2.13994,1.88008,1.90995,629175
2008-06-15,1.88008,1.88997,1.56007,1.74001,965269
2008-06-22,1.74001,1.90995,1.58994,1.77997,1295389
2008-06-29,1.75999,1.85,1.49992,1.58994,830787
2008-07-06,1.56996,1.60992,1.38004,1.38004,570461
2008-07-13,1.33997,1.39003,1.15994,1.19001,1600728
2008-07-20,1.15994,1.22997,0.84003,1.13995,6746463
2008-07-27,1.15005,1.26994,1.06003,1.15005,4549498
2008-08-03,1.18002,1.40002,1.09,1.32998,4779098
2008-08-10,1.31999,1.43998,1.17003,1.22008,5043792
2008-08-17,1.26994,1.26994,1.19001,1.20999,844594
2008-08-24,1.24995,1.75999,1.24995,1.64,10696630
2008-08-31,1.60992,1.75,1.47994,1.54998,6000361
2008-09-07,1.49992,1.65998,1.47005,1.49004,3755225
2008-09-14,1.52001,1.54998,1.30001,1.35006,2892035
2008-09-21,1.30001,1.31999,1.11997,1.22997,4110430
2008-09-28,1.26005,1.33997,1.15005,1.24007,3976656
2008-10-05,1.24995,1.26005,1.07002,1.19001,3253459
2008-10-12,1.10998,1.15005,0.80996,0.87,3860757
2008-10-19,0.92006,0.98,0.75001,0.77998,3219955
2008-10-26,0.80996,0.85002,0.64001,0.67998,2204062
2008-11-02,0.65,0.80996,0.62992,0.74002,3700443
2008-11-09,0.73003,1.01008,0.69996,0.85002,5742085
2008-11-16,0.90997,0.92006,0.71994,0.75001,1670265
2008-11-23,0.74002,0.76,0.65,0.69007,643517
2008-11-30,0.69996,1.03995,0.69007,0.99998,4708416
2008-12-07,1.01996,1.22997,0.92995,1.2,9433386
2008-12-14,1.28003,1.54998,1.01996,1.05004,15666606
2008-12-21,1.09999,1.26994,1.01008,1.06003,11030514
2008-12-28,1.09999,1.09999,0.96002,0.98,1054342
2009-01-04,0.98999,1.11997,0.98999,1.09,1920411
2009-01-11,1.11997,1.19001,1.03995,1.09999,3498052
2009-01-18,1.07002,1.12996,0.99998,1.03006,1960091
2009-01-25,1.05004,1.06003,0.88998,0.92006,1776389
2009-02-01,0.90997,0.94993,0.88998,0.92006,600853
2009-02-08,0.92006,1.01996,0.77998,1.01008,2190782
2009-02-15,1.03006,1.09,0.92995,0.94993,3179380
2009-02-22,1.01008,1.10998,0.84003,0.88998,7374682
2009-03-01,0.90997,0.94004,0.87,0.87,1330615
2009-03-08,0.87999,0.88998,0.81995,0.83004,848353
2009-03-15,0.83004,0.90008,0.79997,0.86001,1368058
2009-03-22,0.86001,0.99998,0.84003,0.98,2328769
2009-03-29,0.99998,1.12996,0.94004,1.05004,7126879
2009-04-05,1.05004,1.10998,0.98999,1.06003,2492656
2009-04-12,1.09999,1.22008,1.03006,1.2,3906328
2009-04-19,1.19001,1.40002,1.17003,1.40002,4034248
2009-04-26,1.56996,1.67996,1.26994,1.30001,12203705
2009-05-03,1.26994,1.28992,1.15005,1.20999,2302204
2009-05-10,1.22008,1.45996,1.2,1.28992,7221536
2009-05-17,1.32998,1.35006,1.22008,1.26005,1899121
2009-05-24,1.26005,1.38004,1.20999,1.20999,1840428
2009-05-31,1.22008,1.30001,1.19001,1.24007,1184068
2009-06-07,1.24007,1.35995,1.2,1.30001,2923395
2009-06-14,1.28003,1.37005,1.26994,1.31,1274949
2009-06-21,1.31999,1.35995,1.28992,1.33997,1206803
2009-06-28,1.33997,1.33997,1.18002,1.26994,1015808
2009-07-05,1.26994,1.43998,1.24995,1.38004,3565480
2009-07-12,1.35006,1.47994,1.31,1.45996,1688158
2009-07-19,1.42999,1.52001,1.37005,1.42999,2228651
2009-07-26,1.42,1.49004,1.41001,1.45996,1081652
2009-08-02,1.47005,1.90006,1.41001,1.75,4458251
2009-08-09,1.73002,1.76998,1.58005,1.63001,2933738
2009-08-16,1.64999,1.69005,1.54998,1.60003,1688924
2009-08-23,1.56996,1.60992,1.53,1.56996,685198
2009-08-30,1.56996,1.64,1.54998,1.58005,1463478
2009-09-06,1.47005,1.51002,1.24995,1.30001,1871400
2009-09-13,1.31999,1.41001,1.30001,1.32998,797823
2009-09-20,1.31999,1.35006,1.24995,1.32998,1339062
2009-09-27,1.31999,1.54998,1.30001,1.47005,2773446
2009-10-04,1.40002,1.69994,1.33997,1.56996,9862463
2009-10-11,1.60003,1.67996,1.42999,1.49004,2858400
2009-10-18,1.49992,1.72002,1.45996,1.67007,4051876
2009-10-25,1.65998,1.69005,1.49004,1.56996,3290315
2009-11-01,1.58994,1.58994,1.49004,1.54998,538812
2009-11-08,1.54998,1.64,1.44997,1.44997,1624138
2009-11-15,1.47994,1.49004,1.42999,1.47994,628434
2009-11-22,1.47994,1.52001,1.40002,1.42999,905962
2009-11-29,1.44997,1.44997,1.30001,1.39003,498605
2009-12-06,1.40002,1.52001,1.40002,1.44997,722144
2009-12-13,1.44997,1.44997,1.37005,1.42,346141
2009-12-20,1.40002,1.42,1.31999,1.31999,331386
2009-12-27,1.31999,1.31999,1.22997,1.26005,668869
2010-01-03,1.26005,1.32998,1.22997,1.30001,449792
2010-01-10,1.32998,1.41001,1.30001,1.35006,534485
2010-01-17,1.35995,1.38004,1.31,1.35995,277048
2010-01-24,1.38004,1.40002,1.28992,1.31999,649775
2010-01-31,1.30001,1.31,1.24007,1.28003,364627
2010-02-07,1.26005,1.31,1.17003,1.22997,442526
2010-02-14,1.20999,1.24995,1.17003,1.2,321659
2010-02-21,1.17003,1.26994,1.17003,1.24995,527845
2010-02-28,1.26005,1.26994,1.20999,1.24995,423710
2010-03-07,1.26005,1.28003,1.20999,1.24007,326194
2010-03-14,1.24007,1.33997,1.22008,1.28992,850558
2010-03-21,1.30001,1.42999,1.28003,1.35006,1334532
2010-03-28,1.35995,1.44997,1.28003,1.30001,2263702
2010-04-04,1.30001,1.31,1.2,1.26005,993618
2010-04-11,1.26994,1.28003,1.18002,1.22008,954109
2010-04-18,1.19001,1.26994,1.18002,1.24007,2079533
2010-04-25,1.22008,1.24007,1.18002,1.22008,684993
2010-05-02,1.22997,1.24007,1.15994,1.2,908549
2010-05-09,1.2,1.2,1.12996,1.15005,563454
2010-05-16,1.15994,1.31,1.13995,1.24995,2622824
2010-05-23,1.22997,1.30001,1.18002,1.22008,811610
2010-05-30,1.19001,1.28003,1.18002,1.28003,683007
